Year,Month,Day,Temp
2000,8,23,72.1
2000,8,24,81.8
2000,8,25,81.3
2000,8,26,75.2
2000,8,27,78.5
2000,8,28,69.6
2000,8,29,65.8
2000,8,30,78.3
2000,8,31,62
2000,9,1,68
2000,9,2,75.4
2000,9,3,73.1
2000,9,4,73.3
2000,9,5,77.9
2000,9,6,72.5
2000,9,7,60.2
2000,9,8,70
2000,9,9,71.6
2000,9,10,61.5
2000,9,11,62.1
2000,9,12,61.8
2000,9,13,69.9
2000,9,14,65.3
2000,9,15,66.1
2000,9,16,73.5
2000,9,17,73.6
2000,9,18,79.8
2000,9,19,62.9
2000,9,20,52.4
2000,9,21,51.5
2000,9,22,43.1
2000,9,23,34.3
2000,9,24,38.9
2000,9,25,47.6
2000,9,26,57.4
2000,9,27,59.3
2000,9,28,62.3
2000,9,29,67.3
2000,9,30,64.8
2000,10,1,60.4
2000,10,2,52.7
2000,10,3,46.3
2000,10,4,39.8
2000,10,5,35.8
2000,10,6,30.6
2000,10,7,28.6
2000,10,8,35.6
2000,10,9,49.1
2000,10,10,51.9
2000,10,11,55.3
2000,10,12,56.1
2000,10,13,55.6
2000,10,14,48
2000,10,15,43.6
2000,10,16,51.4
2000,10,17,54.1
2000,10,18,56.9
2000,10,19,62.8
2000,10,20,55.2
2000,10,21,58.3
2000,10,22,53
2000,10,23,46.4
2000,10,24,52.2
2000,10,25,54.4
2000,10,26,50.2
2000,10,27,48.4
2000,10,28,54.9
2000,10,29,55.3
2000,10,30,53
2000,10,31,49.6
2000,11,1,42.6
2000,11,2,40.9
2000,11,3,35.5
2000,11,4,36.8
2000,11,5,40.8
2000,11,6,27.1
2000,11,7,19.7
2000,11,8,23.3
2000,11,9,18
2000,11,10,16.4
2000,11,11,16.2
2000,11,12,11.2
2000,11,13,15
2000,11,14,19.2
2000,11,15,24.3
2000,11,16,18.2
2000,11,17,18.8
2000,11,18,23.5
2000,11,19,30.6
2000,11,20,22.9
2000,11,21,30.4
2000,11,22,29.7
2000,11,23,34.3
2000,11,24,35
2000,11,25,37.4
2000,11,26,28.3
2000,11,27,34.7
2000,11,28,37.8
2000,11,29,29.7
2000,11,30,24.7
2000,12,1,20.5
2000,12,2,22.6
2000,12,3,33.5
2000,12,4,32.6
2000,12,5,22
2000,12,6,27.6
2000,12,7,38.8
2000,12,8,28.7
2000,12,9,28.7
2000,12,10,0.7
2000,12,11,-1.9
2000,12,12,-9
2000,12,13,-1.6
2000,12,14,11.5
2000,12,15,15.1
2000,12,16,6.1
2000,12,17,11.2
2000,12,18,25.7
2000,12,19,16.8
2000,12,20,26.7
2000,12,21,3
2000,12,22,4
2000,12,23,12.3
2000,12,24,7.4
2000,12,25,14.7
2000,12,26,17.3
2000,12,27,29.9
2000,12,28,36.9
2000,12,29,28.2
2000,12,30,16.4
2000,12,31,11.1
2001,1,1,13.1
2001,1,2,28.8
2001,1,3,40.7
2001,1,4,44.1
2001,1,5,36.6
2001,1,6,42.4
2001,1,7,38.3
2001,1,8,29
2001,1,9,36.6
2001,1,10,34.1
2001,1,11,36.1
2001,1,12,31.6
2001,1,13,28.2
2001,1,14,21
2001,1,15,25.8
2001,1,16,20.3
2001,1,17,18.2
2001,1,18,30.3
2001,1,19,18.4
2001,1,20,30.8
2001,1,21,31.9
2001,1,22,34.8
2001,1,23,29
2001,1,24,26.9
2001,1,25,33.7
2001,1,26,28.7
2001,1,27,23.2
2001,1,28,24.8
2001,1,29,31.1
2001,1,30,34
2001,1,31,25.1
2001,2,1,15.3
2001,2,2,25.2
2001,2,3,40.8
2001,2,4,38.5
2001,2,5,37.3
2001,2,6,29.3
2001,2,7,15.6
2001,2,8,8
2001,2,9,-3.9
2001,2,10,1.8
2001,2,11,-0.5
2001,2,12,6.8
2001,2,13,17.3
2001,2,14,6.5
2001,2,15,12.2
2001,2,16,7.6
2001,2,17,9
2001,2,18,17.4
2001,2,19,35.3
2001,2,20,21.9
2001,2,21,21.7
2001,2,22,27.8
2001,2,23,22
2001,2,24,24.4
2001,2,25,20.8
2001,2,26,14
2001,2,27,7.6
2001,2,28,13.2
2001,3,1,24.5
2001,3,2,29.5
2001,3,3,34.6
2001,3,4,32.1
2001,3,5,26.2
2001,3,6,30.9
2001,3,7,36.9
2001,3,8,34.4
2001,3,9,37.1
2001,3,10,34.5
2001,3,11,27.4
2001,3,12,33.7
2001,3,13,42.4
2001,3,14,40
2001,3,15,30.3
2001,3,16,28.6
2001,3,17,33
2001,3,18,40.2
2001,3,19,37.8
2001,3,20,44.7
2001,3,21,42.9
2001,3,22,36.5
2001,3,23,28.3
2001,3,24,24.7
2001,3,25,26.5
2001,3,26,29.3
2001,3,27,36
2001,3,28,39.9
2001,3,29,42
2001,3,30,38.9
2001,3,31,34.2
2001,4,1,40.5
2001,4,2,37.8
2001,4,3,37.8
2001,4,4,42.5
2001,4,5,41.2
2001,4,6,43.8
2001,4,7,41.3
2001,4,8,43.2
2001,4,9,42.5
2001,4,10,40.7
2001,4,11,41.9
2001,4,12,41
2001,4,13,44.3
2001,4,14,41.8
2001,4,15,39.2
2001,4,16,32.4
2001,4,17,34
2001,4,18,54.5
2001,4,19,58.6
2001,4,20,49.5
2001,4,21,40.5
2001,4,22,31.7
2001,4,23,34.7
2001,4,24,47.4
2001,4,25,55.8
2001,4,26,63.3
2001,4,27,62.3
2001,4,28,68.1
2001,4,29,64.2
2001,4,30,54.1
2001,5,1,59.7
2001,5,2,48.9
2001,5,3,49.4
2001,5,4,50.7
2001,5,5,45.6
2001,5,6,48.1
2001,5,7,47.8
2001,5,8,57.3
2001,5,9,62.9
2001,5,10,54.4
2001,5,11,52.8
2001,5,12,60.9
2001,5,13,68.8
2001,5,14,74.3
2001,5,15,66.8
2001,5,16,60.6
2001,5,17,57.3
2001,5,18,60.2
2001,5,19,64.2
2001,5,20,56.2
2001,5,21,47.7
2001,5,22,51.9
2001,5,23,54.9
2001,5,24,49.1
2001,5,25,49.5
2001,5,26,56.5
2001,5,27,65.7
2001,5,28,62.8
2001,5,29,59.2
2001,5,30,59
2001,5,31,60.6
2001,6,1,59.1
2001,6,2,59.9
2001,6,3,55.7
2001,6,4,50.8
2001,6,5,51.3
2001,6,6,59.8
2001,6,7,59.2
2001,6,8,62.2
2001,6,9,68.5
2001,6,10,67.8
2001,6,11,69.6
2001,6,12,61.1
2001,6,13,60.7
2001,6,14,55.2
2001,6,15,55.6
2001,6,16,60.3
2001,6,17,64.3
2001,6,18,64.9
2001,6,19,56.2
2001,6,20,57.9
2001,6,21,60.4
2001,6,22,65.9
2001,6,23,75.4
2001,6,24,81.9
2001,6,25,80.1
2001,6,26,72.3
2001,6,27,75.6
2001,6,28,78.7
2001,6,29,75.7
2001,6,30,72.6
2001,7,1,58.7
2001,7,2,61.7
2001,7,3,69.9
2001,7,4,73.6
2001,7,5,76.9
2001,7,6,83.1
2001,7,7,75.3
2001,7,8,73.3
2001,7,9,73.3
2001,7,10,71.4
2001,7,11,72.2
2001,7,12,72.8
2001,7,13,75.7
2001,7,14,75.5
2001,7,15,71
2001,7,16,76.7
2001,7,17,78.2
2001,7,18,77.9
2001,7,19,76.8
2001,7,20,76.4
2001,7,21,80.9
2001,7,22,76.5
2001,7,23,74.7
2001,7,24,72.8
2001,7,25,73.1
2001,7,26,69.2
2001,7,27,69.3
2001,7,28,75.7
2001,7,29,76.3
2001,7,30,78.2
2001,7,31,74.8
2001,8,1,73.6
2001,8,2,77.2
2001,8,3,82.3
2001,8,4,85.1
2001,8,5,84.2
2001,8,6,81.8
2001,8,7,87.3
2001,8,8,83.7
2001,8,9,67.9
2001,8,10,63.7
2001,8,11,73
2001,8,12,72.9
2001,8,13,72.2
2001,8,14,73.2
2001,8,15,70.7
2001,8,16,65.6
2001,8,17,73
2001,8,18,68.8
2001,8,19,69.9
2001,8,20,75
2001,8,21,79.3
2001,8,22,75.3
2001,8,23,72.9
2001,8,24,73.2
2001,8,25,76.6
2001,8,26,76.8
2001,8,27,72.9
2001,8,28,73.5
2001,8,29,70.2
2001,8,30,67.1
2001,8,31,70.4
2001,9,1,76
2001,9,2,78.5
2001,9,3,72.1
2001,9,4,78.8
2001,9,5,81.7
2001,9,6,71.5
2001,9,7,58.9
2001,9,8,52.8
2001,9,9,51.4
2001,9,10,56.9
2001,9,11,69.6
2001,9,12,61.8
2001,9,13,56.2
2001,9,14,54.4
2001,9,15,53.1
2001,9,16,55.5
2001,9,17,55.2
2001,9,18,58.9
2001,9,19,64
2001,9,20,63.1
2001,9,21,57.3
2001,9,22,67.2
2001,9,23,50.2
2001,9,24,52.1
2001,9,25,60.4
2001,9,26,61.7
2001,9,27,65.2
2001,9,28,64.5
2001,9,29,68.4
2001,9,30,61.4
2001,10,1,63.3
2001,10,2,66.2
2001,10,3,51.6
2001,10,4,47.6
2001,10,5,40.3
2001,10,6,42.8
2001,10,7,51.2
2001,10,8,60.3
2001,10,9,52.1
2001,10,10,48.2
2001,10,11,42.9
2001,10,12,47.4
2001,10,13,44.7
2001,10,14,43.6
2001,10,15,41.3
2001,10,16,37.2
2001,10,17,51.7
2001,10,18,45.6
2001,10,19,46.4
2001,10,20,50.8
2001,10,21,47.8
2001,10,22,53
2001,10,23,49.7
2001,10,24,40.2
2001,10,25,37.6
2001,10,26,35
2001,10,27,44.4
2001,10,28,58
2001,10,29,40.5
2001,10,30,45.7
2001,10,31,51.1
2001,11,1,48.9
2001,11,2,44.2
2001,11,3,50.3
2001,11,4,49.4
2001,11,5,52
2001,11,6,52
2001,11,7,47.4
2001,11,8,37.2
2001,11,9,45.4
2001,11,10,47.1
2001,11,11,44.2
2001,11,12,48.4
2001,11,13,46.9
2001,11,14,51
2001,11,15,51.7
2001,11,16,47.2
2001,11,17,45.3
2001,11,18,40.4
2001,11,19,25.3
2001,11,20,40.4
2001,11,21,43.2
2001,11,22,41.7
2001,11,23,39.1
2001,11,24,39.6
2001,11,25,32.2
2001,11,26,20.9
2001,11,27,10.9
2001,11,28,4.1
2001,11,29,15.1
2001,11,30,25.9
2001,12,1,25.1
2001,12,2,40
2001,12,3,41.8
2001,12,4,37.7
2001,12,5,33.9
2001,12,6,35.2
2001,12,7,35
2001,12,8,31.8
2001,12,9,38.5
2001,12,10,31.4
2001,12,11,27.3
2001,12,12,24
2001,12,13,25.1
2001,12,14,31.4
2001,12,15,32.8
2001,12,16,28.9
2001,12,17,34.6
2001,12,18,35.4
2001,12,19,24.4
2001,12,20,31.6
2001,12,21,33.8
2001,12,22,23.5
2001,12,23,22.7
2001,12,24,21.8
2001,12,25,26.9
2001,12,26,34.6
2001,12,27,32.6
2001,12,28,22.7
2001,12,29,13.6
2001,12,30,10.9
2001,12,31,7.7
2002,1,1,8.3
2002,1,2,9.2
2002,1,3,25.2
2002,1,4,39.6
2002,1,5,34.9
2002,1,6,31.9
2002,1,7,38
2002,1,8,47.4
2002,1,9,44.4
2002,1,10,35.1
2002,1,11,33.5
2002,1,12,32.5
2002,1,13,38.9
2002,1,14,29.4
2002,1,15,17
2002,1,16,15.5
2002,1,17,20.1
2002,1,18,12.6
2002,1,19,20.3
2002,1,20,29.6
2002,1,21,33.6
2002,1,22,38.8
2002,1,23,26.7
2002,1,24,26.6
2002,1,25,41.9
2002,1,26,46.1
2002,1,27,31.4
2002,1,28,12.9
2002,1,29,6.4
2002,1,30,13.6
2002,1,31,18.2
2002,2,1,27.3
2002,2,2,32.4
2002,2,3,28
2002,2,4,27.4
2002,2,5,29.8
2002,2,6,39.3
2002,2,7,42.2
2002,2,8,37.7
2002,2,9,30.1
2002,2,10,25.6
2002,2,11,39.4
2002,2,12,30.9
2002,2,13,29.1
2002,2,14,40.8
2002,2,15,30.2
2002,2,16,53.4
2002,2,17,44.3
2002,2,18,42.6
2002,2,19,37
2002,2,20,31.6
2002,2,21,40
2002,2,22,42.5
2002,2,23,43.1
2002,2,24,22.7
2002,2,25,11.1
2002,2,26,8.1
2002,2,27,16.2
2002,2,28,17.9
2002,3,1,5.3
2002,3,2,2.5
2002,3,3,5.9
2002,3,4,33.4
2002,3,5,39.5
2002,3,6,22
2002,3,7,17.7
2002,3,8,11.3
2002,3,9,7.5
2002,3,10,15.9
2002,3,11,31.6
2002,3,12,48.2
2002,3,13,36.7
2002,3,14,26.7
2002,3,15,17.8
2002,3,16,19.5
2002,3,17,27.9
2002,3,18,25.1
2002,3,19,23.6
2002,3,20,18.6
2002,3,21,6.6
2002,3,22,7.8
2002,3,23,21.9
2002,3,24,21.3
2002,3,25,15.4
2002,3,26,21.4
2002,3,27,32.3
2002,3,28,33.4
2002,3,29,36.3
2002,3,30,36.3
2002,3,31,34.9
2002,4,1,41.9
2002,4,2,20.6
2002,4,3,17.2
2002,4,4,29.1
2002,4,5,38.8
2002,4,6,57.5
2002,4,7,50.8
2002,4,8,40
2002,4,9,48.6
2002,4,10,51.3
2002,4,11,49.9
2002,4,12,52.6
2002,4,13,60.1
2002,4,14,63.8
2002,4,15,59.9
2002,4,16,51.6
2002,4,17,47.2
2002,4,18,48.5
2002,4,19,33.4
2002,4,20,36
2002,4,21,31.8
2002,4,22,45.2
2002,4,23,53.6
2002,4,24,40.6
2002,4,25,39
2002,4,26,39.3
2002,4,27,43.1
2002,4,28,42.9
2002,4,29,51.8
2002,4,30,49.3
2002,5,1,38.4
2002,5,2,42
2002,5,3,54.3
2002,5,4,46.4
2002,5,5,55.1
2002,5,6,47.3
2002,5,7,37.2
2002,5,8,42
2002,5,9,41.1
2002,5,10,47.2
2002,5,11,43.2
2002,5,12,48.2
2002,5,13,53.9
2002,5,14,60.1
2002,5,15,61.4
2002,5,16,50.5
2002,5,17,47.3
2002,5,18,50.6
2002,5,19,51.7
2002,5,20,53
2002,5,21,62.9
2002,5,22,58.3
2002,5,23,44
2002,5,24,39
2002,5,25,53.9
2002,5,26,60.4
2002,5,27,60.4
2002,5,28,66.2
2002,5,29,69.9
2002,5,30,71.8
2002,5,31,68.8
2002,6,1,71.5
2002,6,2,62.5
2002,6,3,58.6
2002,6,4,59.5
2002,6,5,59.1
2002,6,6,69
2002,6,7,66.1
2002,6,8,64.6
2002,6,9,71.7
2002,6,10,67.9
2002,6,11,62.2
2002,6,12,62.1
2002,6,13,59.2
2002,6,14,62.4
2002,6,15,68
2002,6,16,69.5
2002,6,17,74.6
2002,6,22,81.9
2002,6,23,76.5
2002,6,24,78.6
2002,6,25,80.2
2002,6,26,79.9
2002,6,27,81.1
2002,6,28,86.2
2002,6,29,89.4
2002,6,30,84
2002,7,1,78.4
2002,7,2,76.9
2002,7,3,76.8
2002,7,4,85.2
2002,7,5,79.7
2002,7,6,79.1
2002,7,7,75.5
2002,7,8,78.3
2002,7,9,79
2002,7,10,71.1
2002,7,11,66.2
2002,7,12,70.9
2002,7,13,77.8
2002,7,14,82
2002,7,15,89.3
2002,7,16,88.4
2002,7,17,86.7
2002,7,18,80.9
2002,7,19,82
2002,7,20,85.1
2002,7,21,71.1
2002,7,22,69.8
2002,7,23,75.1
2002,7,24,79
2002,7,25,79.2
2002,7,26,76.4
2002,7,27,76.7
2002,7,28,73.1
2002,7,29,75
2002,7,30,82.2
2002,7,31,83.2
2002,8,1,71.4
2002,8,2,69.5
2002,8,3,82.1
2002,8,4,71.4
2002,8,5,68.4
2002,8,6,75.7
2002,8,7,84.9
2002,8,8,77
2002,8,9,65.2
2002,8,10,68.8
2002,8,11,76
2002,8,12,62.4
2002,8,13,63.5
2002,8,14,74.4
2002,8,15,69.5
2002,8,16,72.4
2002,8,17,59.2
2002,8,18,60.7
2002,8,19,65.3
2002,8,20,72.8
2002,8,21,69.3
2002,8,22,68.8
2002,8,23,70.7
2002,8,24,69.4
2002,8,25,70.4
2002,8,26,71.4
2002,8,27,59.4
2002,8,28,70.8
2002,8,29,74
2002,8,30,75.3
2002,8,31,76.9
2002,9,1,77.2
2002,9,2,71.2
2002,9,3,71.3
2002,9,4,79.2
2002,9,5,77.5
2002,9,6,82.1
2002,9,8,72.6
2002,9,9,60.8
2002,9,10,60.5
2002,9,11,64.2
2002,9,12,61
2002,9,13,57.9
2002,9,14,61
2002,9,15,64.9
2002,9,16,69.7
2002,9,17,71.6
2002,9,18,59
2002,9,19,56.6
2002,9,20,55.7
2002,9,21,51.9
2002,9,22,47.4
2002,9,23,49.6
2002,9,24,52.6
2002,9,25,46.1
2002,9,26,47.3
2002,9,27,49.5
2002,9,28,45.7
2002,9,29,54.3
2002,9,30,65.1
2002,10,1,49.2
2002,10,2,40.7
2002,10,3,44
2002,10,4,48.9
2002,10,5,45.7
2002,10,6,44.6
2002,10,7,52.6
2002,10,8,49.6
2002,10,9,49.2
2002,10,10,52.7
2002,10,11,52.5
2002,10,12,38.9
2002,10,13,40.4
2002,10,14,50.2
2002,10,15,43.2
2002,10,16,41.7
2002,10,17,40.8
2002,10,18,48.6
2002,10,19,41.3
2002,10,20,45.5
2002,10,21,34.8
2002,10,22,27.8
2002,10,23,21.9
2002,10,24,25.8
2002,10,25,32.8
2002,10,26,37
2002,10,27,35.1
2002,10,28,35.6
2002,10,29,28.8
2002,10,30,15.5
2002,10,31,14.4
2002,11,1,15
2002,11,2,21.6
2002,11,3,32.3
2002,11,4,32.6
2002,11,5,39.1
2002,11,6,42
2002,11,7,46.2
2002,11,8,48.6
2002,11,9,49.6
2002,11,10,34.8
2002,11,11,34.5
2002,11,12,40.2
2002,11,13,46.2
2002,11,14,41.8
2002,11,15,41
2002,11,16,37.6
2002,11,17,44.7
2002,11,18,41.7
2002,11,19,44.1
2002,11,20,52.7
2002,11,21,50.4
2002,11,22,45.9
2002,11,23,38
2002,11,24,24
2002,11,25,14.5
2002,11,26,18.7
2002,11,27,26.8
2002,11,28,38.8
2002,11,29,46.1
2002,11,30,32.1
2002,12,1,37.6
2002,12,2,37.4
2002,12,3,25.8
2002,12,4,14.1
2002,12,5,13.6
2002,12,6,30.7
2002,12,7,31.6
2002,12,8,27.8
2002,12,9,31.6
2002,12,10,36.2
2002,12,11,39.5
2002,12,12,35.5
2002,12,13,33.2
2002,12,14,40.2
2002,12,15,43.9
2002,12,16,43.8
2002,12,17,38.5
2002,12,18,34.3
2002,12,19,35.1
2002,12,20,32.6
2002,12,21,22.3
2002,12,22,16.7
2002,12,23,17.8
2002,12,24,16.6
2002,12,25,22.5
2002,12,26,21.5
2002,12,27,32.4
2002,12,28,46.6
2002,12,29,41.2
2002,12,30,39.5
2002,12,31,26.1
2003,1,1,31.1
2003,1,2,27
2003,1,3,39.4
2003,1,4,45.9
2003,1,5,34.6
2003,1,6,37.9
2003,1,7,40.5
2003,1,8,46.5
2003,1,9,31
2003,1,10,15.3
2003,1,11,12.2
2003,1,12,26.7
2003,1,13,25.8
2003,1,14,14.5
2003,1,15,13.6
2003,1,16,13.7
2003,1,17,12.6
2003,1,18,23.5
2003,1,19,34.5
2003,1,20,27.1
2003,1,21,11.1
2003,1,22,3.2
2003,1,23,-1
2003,1,24,27.4
2003,1,25,21.5
2003,1,26,5.1
2003,1,27,35.8
2003,1,28,38.9
2003,1,29,30.1
2003,1,30,35.3
2003,1,31,37.9
2003,2,1,44.9
2003,2,2,36.7
2003,2,3,23.4
2003,2,4,22.3
2003,2,5,18.8
2003,2,6,10.8
2003,2,7,5.4
2003,2,8,27
2003,2,9,15.1
2003,2,10,18.8
2003,2,11,24.9
2003,2,12,21.7
2003,2,13,27.1
2003,2,14,27
2003,2,15,16.5
2003,2,16,28.3
2003,2,17,41.1
2003,2,18,36.6
2003,2,19,34.8
2003,2,20,36.3
2003,2,21,32.8
2003,2,22,11.4
2003,2,23,1
2003,2,24,-5
2003,2,25,2
2003,2,26,18.4
2003,2,27,23.3
2003,2,28,26.3
2003,3,2,18.4
2003,3,3,30.5
2003,3,4,9.8
2003,3,5,14.3
2003,3,6,23.5
2003,3,7,19.2
2003,3,8,6
2003,3,9,6
2003,3,10,18.8
2003,3,11,38.7
2003,3,12,30.8
2003,3,13,49.1
2003,3,14,56.3
2003,3,15,58.3
2003,3,16,50.1
2003,3,17,48.4
2003,3,18,35.4
2003,3,19,34.3
2003,3,20,39.1
2003,3,21,39.2
2003,3,22,46.9
2003,3,23,48.4
2003,3,24,42.2
2003,3,25,40.4
2003,3,26,44.9
2003,3,27,35.7
2003,3,28,30.3
2003,3,29,26.6
2003,3,30,39.9
2003,3,31,59.3
2003,4,1,58.2
2003,4,2,42.8
2003,4,3,37.4
2003,4,4,34.5
2003,4,5,33
2003,4,6,34.9
2003,4,7,31.8
2003,4,8,40.4
2003,4,9,51.2
2003,4,10,57.6
2003,4,11,54
2003,4,12,61.9
2003,4,13,65.3
2003,4,14,63.2
2003,4,15,55.3
2003,4,16,46.7
2003,4,17,48.4
2003,4,18,45.3
2003,4,19,41.2
2003,4,20,49.1
2003,4,21,51.3
2003,4,22,53.1
2003,4,23,53.2
2003,4,24,47.9
2003,4,25,45
2003,4,26,55.3
2003,4,27,52.6
2003,4,28,48.1
2003,4,29,44.8
2003,4,30,43.3
2003,5,1,44.7
2003,5,2,48.5
2003,5,3,54.9
2003,5,4,50.7
2003,5,5,52.1
2003,5,6,44.1
2003,5,7,48.1
2003,5,8,51.3
2003,5,9,45.7
2003,5,10,44.3
2003,5,11,45.4
2003,5,12,49.5
2003,5,13,56.6
2003,5,14,54.2
2003,5,15,56
2003,5,16,62.7
2003,5,17,54.8
2003,5,18,55.9
2003,5,19,46.6
2003,5,20,43.2
2003,5,21,53.5
2003,5,22,59.4
2003,5,23,60.3
2003,5,24,64
2003,5,25,61.5
2003,5,26,66.1
2003,5,27,68.7
2003,5,28,70.9
2003,5,29,72
2003,5,30,70.6
2003,5,31,57.8
2003,6,1,54.9
2003,6,2,59.3
2003,6,3,57
2003,6,4,55.6
2003,6,5,54.9
2003,6,6,54.1
2003,6,7,49.2
2003,6,8,55.1
2003,6,9,61.1
2003,6,10,60.6
2003,6,11,60.4
2003,6,12,64.2
2003,6,13,63.5
2003,6,14,67.1
2003,6,15,70.1
2003,6,16,73.7
2003,6,17,69.1
2003,6,18,68.8
2003,6,19,69.5
