Year,Month,Day,Temp
2003,6,20,72.6
2003,6,21,70.8
2003,6,22,66.4
2003,6,23,65.2
2003,6,24,53.8
2003,6,25,52.7
2003,6,26,58.9
2003,6,27,67.4
2003,6,28,59.9
2003,6,29,63.8
2003,6,30,71.9
2003,7,1,81.6
2003,7,2,82.6
2003,7,3,79
2003,7,4,75.4
2003,7,5,69.7
2003,7,6,70
2003,7,7,69.4
2003,7,8,73.8
2003,7,9,75.5
2003,7,10,73.7
2003,7,11,72.7
2003,7,12,74.4
2003,7,13,81.3
2003,7,14,81.4
2003,7,15,77.5
2003,7,16,83.6
2003,7,17,84.3
2003,7,18,77.7
2003,7,19,81
2003,7,20,85.4
2003,7,21,77.2
2003,7,22,72.5
2003,7,23,74.7
2003,7,24,87.1
2003,7,25,88.3
2003,7,26,84
2003,7,27,73.3
2003,7,28,73
2003,7,29,79
2003,7,30,75.5
2003,7,31,77.1
2003,8,1,72.5
2003,8,2,72.4
2003,8,3,75.8
2003,8,4,79.5
2003,8,5,77.8
2003,8,6,72.5
2003,8,7,77.2
2003,8,8,79.5
2003,8,9,77.4
2003,8,10,77.5
2003,8,11,75.9
2003,8,12,79.2
2003,8,13,82
2003,8,14,83.9
2003,8,15,83.7
2003,8,16,81.8
2003,8,17,80.3
2003,8,18,74.5
2003,8,19,73.7
2003,8,20,77
2003,8,21,73
2003,8,22,78.3
2003,8,23,88.9
2003,8,24,80.8
2003,8,25,79.8
2003,8,26,79
2003,8,27,82.7
2003,8,28,77
2003,8,29,63.4
2003,8,30,55.8
2003,8,31,60.1
2003,9,1,67
2003,9,2,70.6
2003,9,3,64.6
2003,9,4,69.4
2003,9,5,79
2003,9,6,76.5
2003,9,7,76.8
2003,9,8,71.9
2003,9,9,68.2
2003,9,10,61.2
2003,9,11,58
2003,9,12,59.7
2003,9,13,51.7
2003,9,14,53.5
2003,9,15,62.1
2003,9,16,64.1
2003,9,17,57.4
2003,9,18,44.9
2003,9,19,50.8
2003,9,20,58.8
2003,9,21,54.2
2003,9,22,50.5
2003,9,23,60.8
2003,9,24,56.8
2003,9,25,54.5
2003,9,26,58.8
2003,9,27,53.2
2003,9,28,49
2003,9,29,47.8
2003,9,30,46.2
2003,10,1,47.3
2003,10,2,52.3
2003,10,3,57.4
2003,10,4,57.2
2003,10,5,61
2003,10,6,63
2003,10,7,63.5
2003,10,8,64.8
2003,10,9,64.2
2003,10,10,62.5
2003,10,11,49.3
2003,10,12,51.3
2003,10,13,53.4
2003,10,14,44.6
2003,10,15,43.2
2003,10,16,43.1
2003,10,17,52.6
2003,10,18,65.9
2003,10,19,62.1
2003,10,20,65.9
2003,10,21,66
2003,10,22,67.2
2003,10,23,55.9
2003,10,24,52.7
2003,10,25,37.5
2003,10,26,42
2003,10,27,51.6
2003,10,28,46.3
2003,10,29,39.8
2003,10,30,33
2003,10,31,23.3
2003,11,1,25.5
2003,11,2,25.7
2003,11,3,25.6
2003,11,4,20.4
2003,11,5,14.4
2003,11,6,13.7
2003,11,7,17.7
2003,11,8,17.9
2003,11,9,20.7
2003,11,10,37.7
2003,11,11,39.6
2003,11,12,36.3
2003,11,13,31.8
2003,11,14,41
2003,11,15,40.9
2003,11,16,38.9
2003,11,17,45.2
2003,11,18,38.6
2003,11,19,52.9
2003,11,20,50
2003,11,21,25.9
2003,11,22,15.9
2003,11,23,7.1
2003,11,24,13.8
2003,11,25,26.9
2003,11,26,22
2003,11,27,24.2
2003,11,28,21.1
2003,11,29,36.1
2003,11,30,38
2003,12,1,32.2
2003,12,2,30.9
2003,12,3,33
2003,12,4,32.9
2003,12,5,23.6
2003,12,6,35.5
2003,12,7,43.9
2003,12,8,32.2
2003,12,9,29.4
2003,12,10,21.9
2003,12,11,15.5
2003,12,12,10.8
2003,12,13,23.7
2003,12,14,31.5
2003,12,15,35.3
2003,12,16,28.7
2003,12,17,37
2003,12,18,34.4
2003,12,19,30.9
2003,12,20,40.8
2003,12,21,42.5
2003,12,22,35.5
2003,12,23,32.5
2003,12,24,31.6
2003,12,25,38.7
2003,12,26,33.8
2003,12,27,34.2
2003,12,28,27.5
2003,12,29,21.8
2003,12,30,20.4
2003,12,31,23.5
2004,1,1,38.3
2004,1,2,35.3
2004,1,3,8.4
2004,1,4,2.4
2004,1,5,-5.6
2004,1,6,-4.2
2004,1,7,11.6
2004,1,8,23.1
2004,1,9,30.9
2004,1,10,30.4
2004,1,11,38.4
2004,1,12,36.1
2004,1,13,33.6
2004,1,14,40
2004,1,15,40
2004,1,16,39.1
2004,1,17,32.5
2004,1,18,26.1
2004,1,19,21.5
2004,1,20,34.2
2004,1,21,30.8
2004,1,22,30.6
2004,1,23,40.7
2004,1,24,34.6
2004,1,25,19.3
2004,1,26,1.6
2004,1,27,3.3
2004,1,28,-3.7
2004,1,29,1
2004,1,30,7.1
2004,1,31,19.7
2004,2,1,19.5
2004,2,2,18.1
2004,2,3,12.4
2004,2,4,10.2
2004,2,5,16.9
2004,2,6,10.2
2004,2,7,12.7
2004,2,8,28.2
2004,2,9,25.4
2004,2,10,23.2
2004,2,11,20.4
2004,2,12,9.7
2004,2,13,29.1
2004,2,14,24.1
2004,2,15,26.1
2004,2,16,35
2004,2,17,35
2004,2,18,42
2004,2,19,44.4
2004,2,20,37.8
2004,2,21,33.8
2004,2,22,35.5
2004,2,23,30.7
2004,2,24,34.9
2004,2,25,42.7
2004,2,26,42.4
2004,2,27,47.5
2004,2,28,39.2
2004,2,29,29.6
2004,3,1,24.5
2004,3,2,20.4
2004,3,3,21.7
2004,3,4,24.5
2004,3,5,26.5
2004,3,6,31.9
2004,3,7,33.3
2004,3,8,44.2
2004,3,9,42.4
2004,3,10,43.3
2004,3,11,34.3
2004,3,12,40.1
2004,3,13,46.4
2004,3,14,32.2
2004,3,15,34.1
2004,3,16,43
2004,3,17,44.7
2004,3,18,44.5
2004,3,19,59.3
2004,3,20,45.9
2004,3,21,32.4
2004,3,22,35.6
2004,3,23,45.6
2004,3,24,55.3
2004,3,25,58.1
2004,3,26,54.5
2004,3,27,51
2004,3,28,45.4
2004,3,29,44.5
2004,3,30,42.2
2004,3,31,50.6
2004,4,1,54.8
2004,4,2,49.8
2004,4,3,41.3
2004,4,4,49.3
2004,4,5,58.7
2004,4,6,55.1
2004,4,7,55.3
2004,4,8,51.7
2004,4,9,44.5
2004,4,10,37.1
2004,4,11,32.7
2004,4,12,32.3
2004,4,13,46.6
2004,4,14,59.2
2004,4,15,59.9
2004,4,16,59.6
2004,4,17,53.2
2004,4,18,54.3
2004,4,19,47.8
2004,4,20,54.2
2004,4,21,49.9
2004,4,22,42.4
2004,4,23,44.2
2004,4,24,48.9
2004,4,25,48.4
2004,4,26,49.9
2004,4,27,61.1
2004,4,28,63
2004,4,29,36.5
2004,4,30,42.2
2004,5,1,45.4
2004,5,2,44.6
2004,5,3,60.4
2004,5,4,61.5
2004,5,5,71.2
2004,5,6,60.6
2004,5,7,59.8
2004,5,8,69.6
2004,5,9,64.7
2004,5,10,57.4
2004,5,11,68.3
2004,5,12,41.9
2004,5,13,36.4
2004,5,14,44.4
2004,5,15,53.9
2004,5,16,49
2004,5,17,44.4
2004,5,18,52.8
2004,5,19,62.5
2004,5,20,56.6
2004,5,21,58.2
2004,5,22,55.8
2004,5,23,54.8
2004,5,24,54.4
2004,5,25,48.2
2004,5,26,54.3
2004,5,27,61.2
2004,5,28,64.1
2004,5,29,64.2
2004,5,30,54.2
2004,5,31,55
2004,6,1,58.2
2004,6,2,56.1
2004,6,3,62
2004,6,4,71.7
2004,6,5,71.4
2004,6,6,72.6
2004,6,7,72.3
2004,6,8,61.7
2004,6,9,53.5
2004,6,10,60.3
2004,6,11,59.8
2004,6,12,62.9
2004,6,13,65.1
2004,6,14,64
2004,6,15,64.6
2004,6,16,56.7
2004,6,17,54.4
2004,6,18,50.9
2004,6,19,49.3
2004,6,20,57
2004,6,21,60.8
2004,6,22,60.7
2004,6,23,66.4
2004,6,24,59.2
2004,6,25,61.2
2004,6,26,63.4
2004,6,27,62.5
2004,6,28,63.1
2004,6,29,70.2
2004,6,30,74.5
2004,7,1,73.4
2004,7,2,78.1
2004,7,3,71.3
2004,7,4,67.5
2004,7,5,61.2
2004,7,6,58.5
2004,7,7,67.8
2004,7,8,70.1
2004,7,9,68.6
2004,7,10,75.6
2004,7,11,73.6
2004,7,12,74.9
2004,7,13,74.4
2004,7,14,78
2004,7,15,82.1
2004,7,16,76
2004,7,17,76.5
2004,7,18,83.8
2004,7,19,83.4
2004,7,20,79.5
2004,7,21,78
2004,7,22,70.8
2004,7,23,60.7
2004,7,24,61
2004,7,25,64.6
2004,7,26,73.6
2004,7,27,79.3
2004,7,28,68.5
2004,7,29,67
2004,7,30,65.5
2004,7,31,77.3
2004,8,1,79.8
2004,8,2,80.3
2004,8,3,74.2
2004,8,4,64.8
2004,8,5,68.8
2004,8,6,76
2004,8,7,76.3
2004,8,8,71.5
2004,8,9,65.6
2004,8,10,62.3
2004,8,11,57
2004,8,12,62.4
2004,8,13,58.9
2004,8,14,64.2
2004,8,15,70.2
2004,8,16,70.4
2004,8,17,70.5
2004,8,18,69.8
2004,8,19,58
2004,8,20,63.1
2004,8,21,71.6
2004,8,22,76.7
2004,8,23,70.6
2004,8,24,71.4
2004,8,25,72.2
2004,8,26,67.3
2004,8,27,60
2004,8,28,58.2
2004,8,29,69.6
2004,8,30,69.6
2004,8,31,76.7
2004,9,1,77.1
2004,9,2,77.1
2004,9,3,68.7
2004,9,4,59.1
2004,9,5,58
2004,9,6,60.1
2004,9,7,57
2004,9,8,60.2
2004,9,9,71.6
2004,9,10,69.3
2004,9,11,66.6
2004,9,12,73.9
2004,9,13,68.4
2004,9,14,56.1
2004,9,15,55.8
2004,9,16,55.6
2004,9,17,63.7
2004,9,18,73.8
2004,9,19,73.3
2004,9,20,60.6
2004,9,21,48.2
2004,9,22,47.9
2004,9,23,50.6
2004,9,24,56.8
2004,9,25,59.9
2004,9,26,64.3
2004,9,27,60.4
2004,9,28,55.2
2004,9,29,62.3
2004,9,30,59.8
2004,10,1,46.9
2004,10,2,44.7
2004,10,3,57.8
2004,10,4,50.1
2004,10,5,58.4
2004,10,6,58
2004,10,7,60.6
2004,10,8,59.1
2004,10,9,59.5
2004,10,10,61.1
2004,10,11,55
2004,10,12,54.9
2004,10,13,47.9
2004,10,14,46
2004,10,15,48.2
2004,10,16,36.5
2004,10,17,40.1
2004,10,18,44.2
2004,10,19,45.7
2004,10,20,49.2
2004,10,21,53.1
2004,10,22,46.3
2004,10,23,45.6
2004,10,24,49.1
2004,10,25,38
2004,10,26,44.4
2004,10,27,48.7
2004,10,28,59.1
2004,10,29,50.4
2004,10,30,42.4
2004,10,31,41.3
2004,11,1,37.6
2004,11,2,34.2
2004,11,3,45
2004,11,4,42.7
2004,11,5,47.2
2004,11,6,54.7
2004,11,7,44.5
2004,11,8,44.8
2004,11,9,47.3
2004,11,10,46.2
2004,11,11,34.7
2004,11,12,31.6
2004,11,13,34.9
2004,11,14,36.9
2004,11,15,37.5
2004,11,16,36.5
2004,11,17,52.2
2004,11,18,42.2
2004,11,19,37.6
2004,11,20,30.5
2004,11,21,29.8
2004,11,22,33.8
2004,11,23,30.6
2004,11,24,30.3
2004,11,25,40.7
2004,11,26,41.6
2004,11,27,29.8
2004,11,28,25
2004,11,29,18.8
2004,11,30,24.1
2004,12,1,29.9
2004,12,2,31.4
2004,12,3,39.7
2004,12,4,41.4
2004,12,5,31.2
2004,12,6,32.5
2004,12,7,28.2
2004,12,8,39.2
2004,12,9,40.7
2004,12,10,40.7
2004,12,11,43
2004,12,12,38.6
2004,12,13,28
2004,12,14,26.3
2004,12,15,40.1
2004,12,16,39.9
2004,12,17,37.6
2004,12,18,40.5
2004,12,19,31
2004,12,20,42.2
2004,12,21,20.2
2004,12,22,8.8
2004,12,23,2.6
2004,12,24,15
2004,12,25,40
2004,12,26,27.6
2004,12,27,25.1
2004,12,28,30.4
2004,12,29,35.3
2004,12,30,41.7
2004,12,31,19.6
2005,1,1,14
2005,1,2,7.2
2005,1,3,12.1
2005,1,4,6.3
2005,1,5,-1.8
2005,1,6,-2.9
2005,1,7,17.2
2005,1,8,14.9
2005,1,9,17.2
2005,1,10,10.8
2005,1,11,18.1
2005,1,12,23.9
2005,1,13,3.4
2005,1,14,-3.9
2005,1,15,-0.8
2005,1,16,-3
2005,1,17,12
2005,1,18,32
2005,1,19,45.2
2005,1,20,46
2005,1,21,42
2005,1,22,17.1
2005,1,23,38
2005,1,24,50
2005,1,25,47.5
2005,1,26,34.2
2005,1,27,29.6
2005,1,28,37.9
2005,1,29,32.9
2005,1,30,30.8
2005,1,31,35.7
2005,2,1,32.1
2005,2,2,38.8
2005,2,3,45.2
2005,2,4,48.3
2005,2,5,46.8
2005,2,6,29.3
2005,2,7,17.2
2005,2,8,8.3
2005,2,9,19.7
2005,2,10,28.8
2005,2,11,37.3
2005,2,12,39.8
2005,2,13,48.3
2005,2,14,38.7
2005,2,15,32.6
2005,2,16,23.6
2005,2,17,27.9
2005,2,18,27.2
2005,2,19,29.2
2005,2,20,24.5
2005,2,21,26
2005,2,22,31.1
2005,2,23,34
2005,2,24,31.6
2005,2,25,41.3
2005,2,26,42
2005,2,27,39.3
2005,2,28,27.1
2005,3,1,29.6
2005,3,2,43.7
2005,3,3,42.3
2005,3,4,45
2005,3,5,44.1
2005,3,6,49.5
2005,3,7,40.1
2005,3,8,37.8
2005,3,9,41.2
2005,3,10,47.2
2005,3,11,45.3
2005,3,12,48.8
2005,3,13,32.6
2005,3,14,26.6
2005,3,15,25.8
2005,3,16,32.6
2005,3,17,33.1
2005,3,18,28.1
2005,3,19,25.2
2005,3,20,36.4
2005,3,21,35.5
2005,3,22,31.2
2005,3,23,36.2
2005,3,24,34.4
2005,3,25,20.7
2005,3,26,30.2
2005,3,27,43.2
2005,3,28,55.3
2005,3,29,57.9
2005,3,30,44.1
2005,3,31,43.9
2005,4,1,39.1
2005,4,2,52.4
2005,4,3,53.9
2005,4,4,59.5
2005,4,5,53.4
2005,4,6,51.1
2005,4,7,54.1
2005,4,8,62.5
2005,4,9,55.5
2005,4,10,46.3
2005,4,11,42.1
2005,4,12,44.1
2005,4,13,46.3
2005,4,14,55.8
2005,4,15,50.9
2005,4,16,49.7
2005,4,17,62.4
2005,4,18,64.9
2005,4,19,54.3
2005,4,20,39.7
2005,4,21,40.9
2005,4,22,47.2
2005,4,23,42.8
2005,4,24,47.1
2005,4,25,50
2005,4,26,44.8
2005,4,27,37
2005,4,28,33.3
2005,4,29,33.4
2005,4,30,33.3
2005,5,1,33.8
2005,5,2,35.3
2005,5,3,38.3
2005,5,4,49.8
2005,5,5,57.4
2005,5,6,60.8
2005,5,7,61.7
2005,5,8,52.9
2005,5,9,52.9
2005,5,10,50.4
2005,5,11,41.4
2005,5,12,33.7
2005,5,13,39.4
2005,5,14,47.5
2005,5,15,50.2
2005,5,16,61.8
2005,5,17,64
2005,5,18,61
2005,5,19,65.8
2005,5,20,70.8
2005,5,21,69.7
2005,5,22,63.5
2005,5,23,63.9
2005,5,24,60.7
2005,5,25,54.4
2005,5,26,53.3
2005,5,27,54.6
2005,5,28,55.9
2005,5,29,51.3
2005,5,30,49.8
2005,5,31,50.5
2005,6,1,57.2
2005,6,2,59.3
2005,6,3,59.9
2005,6,4,61.5
2005,6,5,62.4
2005,6,6,66.9
2005,6,7,65.8
2005,6,8,58.9
2005,6,9,56.2
2005,6,10,56.2
2005,6,11,60.4
2005,6,12,58.4
2005,6,13,57.9
2005,6,14,61.4
2005,6,15,64.2
2005,6,16,69.7
2005,6,17,69.6
2005,6,18,76.2
2005,6,19,75.9
2005,6,20,76.2
2005,6,21,77.6
2005,6,22,77.1
2005,6,23,79.4
2005,6,24,69.9
2005,6,25,71.4
2005,6,26,76.4
2005,6,27,68.3
2005,6,28,71.2
2005,6,29,71.8
2005,6,30,65.4
2005,7,1,65
2005,7,2,73.9
2005,7,3,68.1
2005,7,4,67.1
2005,7,5,66.2
2005,7,6,72.1
2005,7,7,77.5
2005,7,8,81.1
2005,7,9,85.5
2005,7,10,82.1
2005,7,11,75.2
2005,7,12,76.9
2005,7,13,81.6
2005,7,14,83.7
2005,7,15,75.2
2005,7,16,85.3
2005,7,17,79.5
2005,7,18,70.1
2005,7,19,81.7
2005,7,20,81.9
2005,7,21,78.3
2005,7,22,79.4
2005,7,23,86.8
2005,7,24,82.3
2005,7,25,70.4
2005,7,26,58
2005,7,27,61.5
2005,7,28,73.8
2005,7,29,81.1
2005,7,30,82.2
2005,7,31,78.3
2005,8,1,80.4
2005,8,2,84.2
2005,8,3,75.8
2005,8,4,64.5
2005,8,5,69.8
2005,8,6,79.2
2005,8,7,79.4
2005,8,8,81.1
2005,8,9,77.3
2005,8,10,72.2
2005,8,11,71.4
2005,8,12,65.4
2005,8,13,55
2005,8,14,59.7
2005,8,15,65.3
2005,8,16,72.8
2005,8,17,73.3
2005,8,18,69.6
2005,8,19,62.2
2005,8,20,67.9
2005,8,21,71.9
2005,8,22,71.1
2005,8,23,72.2
2005,8,24,70.5
2005,8,25,68.2
2005,8,26,65.3
2005,8,27,70.8
2005,8,28,72.3
2005,8,29,73.7
2005,8,30,75.3
2005,8,31,64.2
2005,9,1,65.2
2005,9,2,72.3
2005,9,3,79.9
2005,9,4,79.6
2005,9,5,77.3
2005,9,6,70
2005,9,7,64.9
2005,9,8,74
2005,9,9,79.9
2005,9,10,77.4
2005,9,11,68.9
2005,9,12,64.5
2005,9,13,55
2005,9,14,56.8
2005,9,15,63.3
2005,9,16,67.1
2005,9,17,67.2
2005,9,18,58.8
2005,9,19,62.4
2005,9,20,66.9
2005,9,21,70.6
2005,9,22,58.7
2005,9,23,59.6
2005,9,24,54
2005,9,25,50.1
2005,9,26,56.3
2005,9,27,62.3
2005,9,28,52
2005,9,29,53.2
2005,9,30,66.4
2005,10,1,70.3
2005,10,2,65.1
2005,10,3,53.4
2005,10,4,43.5
2005,10,5,34.7
2005,10,6,38.8
2005,10,7,47.1
2005,10,8,52.5
2005,10,9,49.8
2005,10,10,43.7
2005,10,11,46.5
2005,10,12,52.6
2005,10,13,50.7
2005,10,14,57.3
2005,10,15,55.7
2005,10,16,62.1
2005,10,17,58.9
2005,10,18,59.9
2005,10,19,47
2005,10,20,49.9
2005,10,21,49.9
2005,10,22,41.7
2005,10,23,33.6
2005,10,24,35.3
2005,10,25,50.2
2005,10,26,49.5
2005,10,27,49.3
2005,10,28,57.6
2005,10,29,52.8
2005,10,30,45.7
2005,10,31,41.5
2005,11,1,50.1
2005,11,2,55.4
2005,11,3,42.4
2005,11,4,39.4
2005,11,5,38.5
2005,11,6,38
2005,11,7,43.2
2005,11,8,47.8
2005,11,9,46
2005,11,10,44.1
2005,11,11,57.6
2005,11,12,50.1
2005,11,13,39.4
2005,11,14,35.3
2005,11,15,28.3
2005,11,16,21.9
2005,11,17,32.1
2005,11,18,37.4
2005,11,19,43.4
2005,11,20,39.2
2005,11,21,44.7
2005,11,22,45.4
2005,11,23,54.3
2005,11,24,38.3
2005,11,25,40.3
2005,11,26,37
2005,11,27,37.4
2005,11,28,22.4
2005,11,29,23.1
2005,11,30,16.2
2005,12,1,12.3
2005,12,2,9.8
2005,12,3,9
2005,12,4,7.3
2005,12,5,4.2
2005,12,6,1.8
2005,12,7,1.3
2005,12,8,-0.9
2005,12,9,21.3
2005,12,10,39.7
2005,12,11,45.2
2005,12,12,37.4
2005,12,13,34.1
2005,12,14,32.8
2005,12,15,26.1
2005,12,16,18.6
2005,12,17,9.8
2005,12,18,2.9
2005,12,19,9.9
2005,12,20,20.1
2005,12,21,36.2
2005,12,22,43.5
2005,12,23,41.8
2005,12,24,44.3
2005,12,25,41.2
2005,12,26,47.8
2005,12,27,45.7
2005,12,28,40.8
2005,12,29,37.2
2005,12,30,31.7
2005,12,31,25.1
2006,1,1,28.5
2006,1,2,27.8
2006,1,3,35.4
2006,1,4,34.8
2006,1,5,37.9
2006,1,6,38.6
2006,1,7,42.6
2006,1,8,37.9
2006,1,9,31
2006,1,10,36.4
2006,1,11,46.1
2006,1,12,42
2006,1,13,33.7
2006,1,14,41.5
2006,1,15,52.9
2006,1,16,35.2
2006,1,17,26.1
2006,1,18,35
2006,1,19,35.9
2006,1,20,31.4
2006,1,21,30.9
2006,1,22,29.5
2006,1,23,31.7
2006,1,24,41.8
2006,1,25,36
2006,1,26,39.8
2006,1,27,40.7
2006,1,28,37.9
2006,1,29,34.7
2006,1,30,32.5
2006,1,31,36.9
2006,2,1,31.3
2006,2,2,37.9
2006,2,3,28.4
2006,2,4,28.7
2006,2,5,28.3
2006,2,6,32.6
2006,2,7,29.5
2006,2,8,27
2006,2,9,33.1
2006,2,10,25.9
2006,2,11,20.8
2006,2,12,33.1
2006,2,13,43.5
2006,2,14,35
2006,2,15,23.1
2006,2,16,12.1
2006,2,17,-7.1
2006,2,18,-11.5
2006,2,19,1.4
2006,2,20,15.6
2006,2,21,25.5
2006,2,22,27.6
2006,2,23,29.9
2006,2,24,34
2006,2,25,23.8
2006,2,26,32.2
2006,2,27,45.7
2006,2,28,48.2
2006,3,1,53.5
2006,3,2,34.1
2006,3,3,32.5
2006,3,4,42
2006,3,5,39.8
2006,3,6,43.9
2006,3,7,51
2006,3,8,40.7
2006,3,9,35.4
2006,3,10,31.3
2006,3,11,31.6
2006,3,12,29.5
2006,3,13,22
2006,3,14,20.5
2006,3,15,27.3
2006,3,16,23.5
2006,3,17,20.4
2006,3,18,31.5
2006,3,19,27.3
2006,3,20,22.1
2006,3,21,20.9
2006,3,22,23.7
2006,3,23,24.3
2006,3,24,22
2006,3,25,24.4
2006,3,26,33.9
2006,3,27,39.8
2006,3,28,41.1
2006,3,29,54.8
2006,3,30,50.5
2006,3,31,44.2
2006,4,1,48.7
2006,4,2,48.3
2006,4,3,46
2006,4,4,48.6
2006,4,5,59.2
2006,4,6,53.6
2006,4,7,36.9
2006,4,8,42
2006,4,9,56.6
